Date,Time,Latitude,Longitude
2013-07-17,21:15:21,41.72157667,-87.66127667
2013-07-17,21:15:31,41.72189333,-87.66137833
2013-07-17,21:15:41,41.72230667,-87.66141167
2013-07-17,21:15:51,41.72278833,-87.66143167
2013-07-17,21:16:01,41.72320333,-87.66144333
2013-07-17,21:16:11,41.72364333,-87.661485
2013-07-17,21:16:21,41.72410333,-87.66148833
2013-07-17,21:16:31,41.72457333,-87.661495
2013-07-17,21:16:41,41.72501167,-87.66150167
2013-07-17,21:16:51,41.72543667,-87.66151833
2013-07-17,21:17:01,41.72584833,-87.66155
2013-07-17,21:17:11,41.72619167,-87.66154
2013-07-17,21:17:21,41.72634,-87.66154333
2013-07-17,21:17:31,41.72682333,-87.66160333
2013-07-17,21:17:41,41.72736167,-87.66162833
2013-07-17,21:17:51,41.727885,-87.661615
2013-07-17,21:18:01,41.72817667,-87.66145667
2013-07-17,21:18:11,41.72821167,-87.66088167
2013-07-17,21:18:21,41.72815333,-87.66051
2013-07-17,21:18:31,41.72774667,-87.660455
2013-07-17,21:18:41,41.72728667,-87.66041667
2013-07-17,21:18:51,41.72684333,-87.66040333
2013-07-17,21:19:01,41.72651333,-87.66037333
2013-07-17,21:19:11,41.72606333,-87.66036
2013-07-17,21:19:21,41.72567833,-87.66033333
2013-07-17,21:19:31,41.72524,-87.66030667
2013-07-17,21:19:41,41.72475167,-87.66029
2013-07-17,21:19:51,41.72425333,-87.66027333
2013-07-17,21:20:01,41.72376333,-87.66024833
2013-07-17,21:20:11,41.72326,-87.66022833
2013-07-17,21:20:21,41.72271167,-87.66023333
2013-07-17,21:20:31,41.72215667,-87.66022833
2013-07-17,21:28:11,41.72869333,-87.64277833
2013-07-17,21:28:21,41.72870333,-87.642205
2013-07-17,21:28:31,41.728695,-87.64146333
2013-07-17,21:28:41,41.72872333,-87.64081167
2013-07-17,21:28:51,41.72874333,-87.64014333
2013-07-17,21:29:01,41.728745,-87.639495
2013-07-17,21:29:11,41.72874167,-87.63886
2013-07-17,21:29:21,41.728765,-87.63819
2013-07-17,21:29:31,41.72877,-87.63747333
2013-07-17,21:29:41,41.72877833,-87.63670833
2013-07-17,21:29:51,41.72875667,-87.63613667
2013-07-17,21:30:01,41.72878667,-87.63540833
2013-07-17,21:30:31,41.72882167,-87.63608667
2013-07-17,21:30:41,41.729145,-87.636265
2013-07-17,21:30:51,41.72960333,-87.63626667
2013-07-17,21:31:01,41.72997333,-87.63627
2013-07-17,21:31:11,41.730435,-87.63626833
2013-07-17,21:31:21,41.730875,-87.63628333
2013-07-17,21:31:31,41.73135167,-87.63628
2013-07-17,21:31:41,41.73181333,-87.63628833
2013-07-17,21:31:51,41.732315,-87.63629667
2013-07-17,21:32:01,41.732835,-87.63631333
2013-07-17,21:32:11,41.73334,-87.63634833
2013-07-17,21:32:21,41.73383,-87.63635167
2013-07-17,21:32:31,41.73431833,-87.636375
2013-07-17,21:32:41,41.73479167,-87.63639333
2013-07-17,21:33:01,41.73513333,-87.63687167
2013-07-17,21:33:11,41.73514667,-87.63725833
2013-07-17,21:33:31,41.73473667,-87.63748167
2013-07-17,21:33:41,41.73432833,-87.637455
2013-07-17,21:33:51,41.73398,-87.63742333
2013-07-17,21:34:01,41.73349667,-87.63741333
2013-07-17,21:34:11,41.73302667,-87.6374
2013-07-17,21:34:21,41.732585,-87.63737833
2013-07-17,21:34:31,41.73211,-87.63735333
2013-07-17,21:34:41,41.73180167,-87.637335
2013-07-17,21:34:51,41.73140833,-87.63732833
2013-07-17,21:35:01,41.730895,-87.63733167
2013-07-17,21:35:31,41.72954833,-87.63731667
2013-07-17,21:35:41,41.72912833,-87.63732833
2013-07-17,21:35:51,41.72901,-87.63782167
2013-07-17,21:36:01,41.72898833,-87.63829667
2013-07-17,21:36:11,41.72912667,-87.638505
2013-07-17,21:36:21,41.72958667,-87.638535
2013-07-17,21:36:31,41.72991,-87.63855667
2013-07-17,21:36:41,41.730375,-87.638565
2013-07-17,21:36:51,41.73072667,-87.63858833
2013-07-17,21:37:01,41.73111167,-87.63862167
2013-07-17,21:37:11,41.73148833,-87.63864333
2013-07-17,21:37:31,41.73225,-87.63869167
2013-07-17,21:37:41,41.7327,-87.63871167
2013-07-17,21:37:51,41.733175,-87.63873
2013-07-17,21:38:01,41.73362167,-87.63874667
2013-07-17,21:38:21,41.73427333,-87.638775
2013-07-17,21:38:31,41.73483167,-87.63878333
2013-07-17,21:38:41,41.7353,-87.63879
2013-07-17,21:39:11,41.73577167,-87.63882333
2013-07-17,21:39:21,41.735845,-87.63962833
2013-07-17,21:39:31,41.73560333,-87.63998333
2013-07-17,21:39:41,41.73513333,-87.63996
2013-07-17,21:39:51,41.73466833,-87.63996167
2013-07-17,21:40:01,41.73423333,-87.63994833
2013-07-17,21:40:11,41.73377333,-87.63993
2013-07-17,21:40:21,41.73334833,-87.63990667
2013-07-17,21:40:31,41.73294,-87.63988333
2013-07-17,21:40:41,41.73242833,-87.639875
2013-07-17,21:40:51,41.731885,-87.63985333
2013-07-17,21:41:01,41.73135333,-87.63982333
2013-07-17,21:41:11,41.73087,-87.63981833
2013-07-17,21:41:21,41.730395,-87.63979833
2013-07-17,21:41:41,41.72969,-87.63977167
2013-07-17,21:41:51,41.72916167,-87.63976167
2013-07-17,21:42:01,41.72896833,-87.64007
2013-07-17,21:42:11,41.72894333,-87.640725
2013-07-17,21:42:21,41.72918333,-87.64097167
2013-07-17,21:42:31,41.72953167,-87.640985
2013-07-17,21:42:41,41.72997833,-87.64101667
2013-07-17,21:42:51,41.73033833,-87.64103167
2013-07-17,21:43:01,41.73084,-87.64103833
2013-07-17,21:43:11,41.73134667,-87.641085
2013-07-17,21:43:21,41.731815,-87.6411
2013-07-17,21:43:31,41.73222,-87.64113833
2013-07-17,21:43:41,41.73256833,-87.64115333
2013-07-17,21:43:51,41.73306333,-87.64118667
2013-07-17,21:44:01,41.73363833,-87.64119167
2013-07-17,21:44:11,41.73409667,-87.64121
2013-07-17,21:44:21,41.73456667,-87.64122833
2013-07-17,21:44:31,41.73511,-87.64124333
2013-07-17,21:44:41,41.73551833,-87.64124833
2013-07-17,21:44:51,41.73563833,-87.64176333
2013-07-17,21:45:01,41.73565167,-87.64216167
2013-07-17,21:45:11,41.73544833,-87.64234333
2013-07-17,21:45:21,41.73509667,-87.64233833
2013-07-17,21:45:31,41.73470667,-87.64232833
2013-07-17,21:45:41,41.73437167,-87.64232833
2013-07-17,21:45:51,41.73387333,-87.64230167
2013-07-17,21:46:01,41.73335833,-87.64229167
2013-07-17,21:46:11,41.73288833,-87.642275
2013-07-17,21:46:21,41.73251,-87.64226333
2013-07-17,21:46:31,41.731975,-87.64223833
2013-07-17,21:46:41,41.73147333,-87.64222333
2013-07-17,21:46:51,41.73102167,-87.64221
2013-07-17,21:47:01,41.73085833,-87.64247833
2013-07-17,21:47:11,41.73085833,-87.64308
2013-07-17,21:47:41,41.73099667,-87.643365
2013-07-17,19:48:32,42.00286667,-87.76243
2013-07-17,19:48:42,42.00308667,-87.762895
2013-07-17,19:48:52,42.00335,-87.763465
2013-07-17,19:49:02,42.003625,-87.764055
2013-07-17,19:49:12,42.00389333,-87.76464667
2013-07-17,19:49:22,42.00415667,-87.76521833
2013-07-17,19:49:32,42.00444667,-87.76585
2013-07-17,19:49:42,42.00474,-87.76646667
2013-07-17,19:49:52,42.00509,-87.766935
2013-07-17,19:50:02,42.00562333,-87.76697667
2013-07-17,19:50:12,42.00619833,-87.76698167
2013-07-17,19:50:22,42.00672833,-87.76696833
2013-07-17,19:50:32,42.007315,-87.766965
2013-07-17,19:50:42,42.00779667,-87.76676833
2013-07-17,19:50:52,42.007805,-87.766035
2013-07-17,19:51:02,42.00781333,-87.76529333
2013-07-17,19:51:12,42.00782,-87.76445167
2013-07-17,19:51:22,42.00782333,-87.763575
2013-07-17,19:51:32,42.00770167,-87.76289833
2013-07-17,19:51:42,42.00714,-87.76289833
2013-07-17,19:51:52,42.00655167,-87.76290333
2013-07-17,19:52:02,42.00597667,-87.762915
2013-07-17,19:52:12,42.00532833,-87.762925
2013-07-17,19:52:22,42.00471167,-87.76308
2013-07-17,19:52:32,42.00441667,-87.76343167
2013-07-17,19:52:42,42.00469167,-87.76402667
2013-07-17,19:52:52,42.00511333,-87.76399833
2013-07-17,19:53:02,42.005715,-87.763965
2013-07-17,19:53:12,42.006335,-87.763945
2013-07-17,19:53:22,42.00696167,-87.76392667
2013-07-17,19:53:32,42.00758167,-87.76392167
2013-07-17,19:53:42,42.007815,-87.76423667
2013-07-17,19:53:52,42.00782167,-87.76487
2013-07-17,19:54:02,42.007365,-87.76494
2013-07-17,19:54:12,42.006795,-87.764945
2013-07-17,19:54:22,42.00618,-87.764955
2013-07-17,19:54:32,42.00558333,-87.765025
2013-07-17,19:54:42,42.00535,-87.765295
2013-07-17,19:54:52,42.005625,-87.76589833
2013-07-17,19:55:02,42.00599833,-87.76593
2013-07-17,19:55:12,42.00661667,-87.76592167
2013-07-17,19:55:22,42.00729333,-87.765915
2013-07-17,19:55:32,42.00784667,-87.76583833
2013-07-17,19:55:42,42.00787333,-87.765095
2013-07-17,19:56:02,42.00662333,-87.76493167
2013-07-17,19:56:12,42.00643,-87.76446333
2013-07-17,19:56:22,42.00641833,-87.76352833
2013-07-17,19:56:32,42.00642,-87.76258667
2013-07-17,19:57:52,42.00402333,-87.762545
2013-07-17,19:58:02,42.00422,-87.76299
2013-07-17,19:58:12,42.00455833,-87.763695
2013-07-17,19:58:22,42.00486667,-87.764335
2013-07-17,19:58:32,42.00483833,-87.76467333
2013-07-17,19:58:42,42.004505,-87.76492167
2013-07-17,19:58:52,42.00424667,-87.76513333
2013-07-17,19:59:02,42.00398667,-87.76478333
2013-07-17,19:59:12,42.003695,-87.76416167
2013-07-17,19:59:22,42.003405,-87.76355
2013-07-17,19:59:32,42.003145,-87.76297667
2013-07-17,19:59:42,42.00285,-87.76235167
2013-07-17,20:00:12,42.00242833,-87.762165
2013-07-17,20:00:22,42.00185333,-87.76236167
2013-07-17,20:00:32,42.00205667,-87.76295667
2013-07-17,20:00:42,42.002325,-87.76357333
2013-07-17,20:00:52,42.00262,-87.76424333
2013-07-17,20:01:02,42.00291667,-87.764925
2013-07-17,20:01:12,42.00322167,-87.76557
2013-07-17,20:01:22,42.00347833,-87.76615167
2013-07-17,20:01:32,42.00376,-87.76676
2013-07-17,20:01:42,42.00399333,-87.76726667
2013-07-17,20:01:52,42.00407667,-87.76759833
2013-07-17,20:02:02,42.00373667,-87.76791333
2013-07-17,20:02:12,42.00339,-87.76807333
2013-07-17,20:02:22,42.00318167,-87.76765833
2013-07-17,20:02:32,42.00291167,-87.76704667
2013-07-17,20:02:42,42.00264,-87.76643333
2013-07-17,20:02:52,42.00230333,-87.76572167
2013-07-17,20:03:02,42.00199667,-87.76502167
2013-07-17,20:03:12,42.00164333,-87.76427667
2013-07-17,20:03:22,42.00132833,-87.76359833
2013-07-17,20:03:32,42.001045,-87.76298833
2013-07-17,20:03:52,42.00022667,-87.76307167
2013-07-17,20:04:02,42.00035167,-87.76363333
2013-07-17,20:04:12,42.00067167,-87.76431833
2013-07-17,20:04:22,42.000975,-87.765005
2013-07-17,20:04:32,42.00133667,-87.76575833
2013-07-17,20:04:42,42.00161167,-87.76641833
2013-07-17,20:04:52,42.00188333,-87.76704167
2013-07-17,20:05:02,42.00220667,-87.76761333
2013-07-17,20:05:12,42.00269167,-87.767885
2013-07-17,20:05:22,42.00327833,-87.76819333
2013-07-17,20:05:32,42.00384833,-87.76814
2013-07-17,20:05:42,42.00419167,-87.76774833
2013-07-17,20:05:52,42.00390833,-87.76713833
2013-07-17,20:06:02,42.00370667,-87.76670833
2013-07-17,20:06:12,42.00346167,-87.76618167
2013-07-17,20:06:22,42.00332333,-87.76589
2013-07-17,20:06:32,42.00308167,-87.76537667
2013-07-17,20:06:42,42.00281667,-87.76478
2013-07-17,20:06:52,42.00255167,-87.76418833
2013-07-17,20:07:02,42.00227,-87.76354667
2013-07-17,20:07:12,42.00194833,-87.76290167
2013-07-17,20:07:22,42.00161833,-87.76273667
2013-07-17,20:08:52,41.998165,-87.76571833
2013-07-17,20:09:02,41.99864,-87.765925
2013-07-17,20:09:12,41.998955,-87.76605833
2013-07-17,20:09:22,41.99878833,-87.76604667
2013-07-17,20:09:32,41.99824833,-87.76575167
2013-07-17,20:10:52,41.99808,-87.76371667
2013-07-17,20:11:02,41.99840167,-87.76433667
2013-07-17,20:11:12,41.99868833,-87.765025
2013-07-17,20:11:22,41.99898167,-87.76565833
2013-07-17,20:11:32,41.99928,-87.76612
2013-07-17,20:11:42,41.99972833,-87.76581667
2013-07-17,20:11:52,42.0002,-87.76548167
2013-07-17,20:12:02,42.000765,-87.76504
2013-07-17,20:12:12,42.00135167,-87.76456167
2013-07-17,20:12:22,42.00198167,-87.764055
2013-07-17,20:12:32,42.00251833,-87.76367833
2013-07-17,20:12:42,42.00290167,-87.76333
2013-07-17,20:12:52,42.00324333,-87.76379167
2013-07-17,20:13:02,42.00366833,-87.76465833
2013-07-17,20:13:12,42.00391833,-87.76528167
2013-07-17,20:13:22,42.00342667,-87.765685
2013-07-17,20:13:32,42.00288167,-87.76611167
2013-07-17,20:13:42,42.00237,-87.76648667
2013-07-17,20:13:52,42.001845,-87.76687833
2013-07-17,20:14:02,42.00138,-87.767165
2013-07-17,20:14:12,42.00093,-87.766945
2013-07-17,20:14:22,42.00062167,-87.76660167
2013-07-17,20:14:32,42.00033833,-87.76597667
2013-07-17,20:14:42,42.000025,-87.76530667
2013-07-17,20:14:52,41.99970667,-87.76461
2013-07-17,20:15:02,41.99944167,-87.76402167
2013-07-17,20:15:12,41.99918833,-87.76353333
2013-07-17,20:15:22,41.99865167,-87.76365333
2013-07-17,20:15:32,41.99807333,-87.76385333
2013-07-17,20:16:52,41.99889833,-87.766585
2013-07-17,20:17:02,41.99865833,-87.76698833
2013-07-17,20:17:12,41.99816,-87.76737833
2013-07-17,20:17:22,41.998,-87.767735
2013-07-17,20:17:32,41.99832333,-87.76846667
2013-07-17,20:17:42,41.998845,-87.7681
2013-07-17,20:17:52,41.99940833,-87.76765167
2013-07-17,20:18:02,41.99989167,-87.76724
2013-07-17,20:18:12,42.00040333,-87.767355
2013-07-17,20:18:22,42.000895,-87.76769
2013-07-17,20:18:32,42.00044833,-87.76812167
2013-07-17,20:18:42,41.999925,-87.76856333
2013-07-17,20:18:52,41.99937167,-87.76901667
2013-07-17,20:19:02,41.99881167,-87.76946333
2013-07-17,20:19:12,41.99901167,-87.77011667
2013-07-17,20:19:22,41.99944,-87.77033833
2013-07-17,20:19:32,41.99999,-87.76990833
2013-07-17,20:19:42,42.00054,-87.76948833
2013-07-17,20:19:52,42.001115,-87.76907833
2013-07-17,20:20:02,42.001705,-87.76862
2013-07-17,20:20:22,42.002325,-87.76846167
2013-07-17,20:20:32,42.00259333,-87.76902
2013-07-17,20:20:42,42.002315,-87.76943167
2013-07-17,20:20:52,42.001795,-87.76985667
2013-07-17,20:21:02,42.00125,-87.7703
2013-07-17,20:21:12,42.00069,-87.770695
2013-07-17,20:21:22,42.00011667,-87.771155
2013-07-17,20:21:32,41.999755,-87.771525
2013-07-17,20:21:42,42.00001333,-87.77216
2013-07-17,20:22:02,42.00065833,-87.77218667
2013-07-17,20:22:12,42.00111833,-87.7719
2013-07-17,20:22:22,42.001585,-87.77152167
2013-07-17,20:22:32,42.00206333,-87.77118167
2013-07-17,20:22:52,42.00306,-87.77043833
2013-07-17,20:23:02,42.00353833,-87.77004667
2013-07-17,20:23:12,42.00396667,-87.7697
2013-07-17,20:23:22,42.004105,-87.769585
2013-07-17,20:23:32,42.00470667,-87.76985
2013-07-17,20:23:42,42.004935,-87.77021667
2013-07-17,20:23:52,42.00443167,-87.770585
2013-07-17,20:24:02,42.00397,-87.77095
2013-07-17,20:24:12,42.00354333,-87.77127
2013-07-17,20:24:22,42.00302167,-87.77171
2013-07-17,20:24:32,42.002495,-87.77214667
2013-07-17,20:24:42,42.00202,-87.77254
2013-07-17,20:24:52,42.001475,-87.77296667
2013-07-17,20:25:02,42.000935,-87.77341167
2013-07-17,20:25:22,42.00092833,-87.77427333
2013-07-17,20:25:32,42.001295,-87.774505
2013-07-17,20:25:42,42.00179333,-87.77411
2013-07-17,20:25:52,42.00224667,-87.77374333
2013-07-17,20:26:02,42.00272333,-87.77339
2013-07-17,20:26:12,42.00325667,-87.77298333
2013-07-17,20:26:22,42.00375167,-87.77258667
2013-07-17,20:26:32,42.00413167,-87.77241
2013-07-17,20:26:42,42.00437667,-87.77292167
2013-07-17,20:26:52,42.00443333,-87.77337
2013-07-17,20:27:02,42.00408167,-87.77371167
2013-07-17,20:27:12,42.00364167,-87.77404
2013-07-17,20:27:22,42.00317667,-87.77441333
2013-07-17,20:27:32,42.00269167,-87.77483667
2013-07-17,20:27:42,42.00209833,-87.77534333
2013-07-17,20:27:52,42.00163333,-87.77571
2013-07-17,20:28:02,42.00123667,-87.77499167
2013-07-17,20:31:02,41.99857833,-87.766955
2013-07-17,20:31:12,41.99818667,-87.76729833
2013-07-17,20:31:32,41.998205,-87.76826167
2013-07-17,20:31:42,41.998565,-87.76829833
2013-07-17,20:31:52,41.99904333,-87.76789667
2013-07-17,20:32:02,41.99955,-87.76749167
2013-07-17,20:32:12,41.99979833,-87.767465
2013-07-17,20:32:22,42.00007833,-87.76805667
2013-07-17,20:32:32,42.00037667,-87.76869167
2013-07-17,20:32:42,42.00065,-87.76929667
2013-07-17,20:32:52,42.00093167,-87.76993167
2013-07-17,20:33:02,42.00112167,-87.77040667
2013-07-17,20:33:12,42.00143833,-87.77104
2013-07-17,20:33:22,42.00156,-87.77130667
2013-07-17,20:33:32,42.00183,-87.771895
2013-07-17,20:35:22,42.00223333,-87.77268333
2013-07-17,20:35:32,42.00255667,-87.77338
2013-07-17,20:35:42,42.00291833,-87.77410333
2013-07-17,20:35:52,42.00333167,-87.77422333
2013-07-17,20:36:02,42.00387833,-87.77384333
2013-07-17,20:36:12,42.00441833,-87.77343667
2013-07-17,20:36:22,42.00437333,-87.77291833
2013-07-17,20:36:32,42.00409,-87.77221833
2013-07-17,20:36:42,42.00376667,-87.77151667
2013-07-17,20:36:52,42.00346333,-87.77084167
2013-07-17,20:37:02,42.00314333,-87.77013667
2013-07-17,20:37:12,42.002805,-87.76935167
2013-07-25,20:51:16,41.96052,-87.73978333
2013-07-25,20:51:26,41.960515,-87.73978667
2013-07-25,20:51:36,41.96050833,-87.73978667
2013-07-25,20:51:46,41.96049833,-87.73979167
2013-07-25,20:51:56,41.96052667,-87.7398
2013-07-25,20:52:06,41.96037167,-87.73984
2013-07-25,20:52:26,41.95970833,-87.7398
2013-07-25,20:53:16,41.95928,-87.73959667
2013-07-25,20:53:26,41.95900333,-87.73903667
2013-07-25,20:53:36,41.958905,-87.738465
2013-07-25,20:54:16,41.95631667,-87.73807167
2013-07-25,20:54:26,41.95584333,-87.73806
2013-07-25,20:54:36,41.95526667,-87.738015
2013-07-25,20:54:46,41.95459833,-87.73799167
2013-07-25,20:54:56,41.95406333,-87.737985
2013-07-25,20:55:06,41.95340333,-87.73797333
2013-07-25,20:55:16,41.95284833,-87.73794167
2013-07-25,20:55:26,41.95247333,-87.73792833
2013-07-25,20:55:36,41.952025,-87.73789667
2013-07-25,20:55:46,41.95160167,-87.73795167
2013-07-25,20:55:56,41.951085,-87.73793333
2013-07-25,20:56:06,41.95054833,-87.73791167
2013-07-25,20:56:16,41.95003,-87.73792
2013-07-25,20:56:26,41.949425,-87.7379
2013-07-25,20:56:36,41.948975,-87.73787333
2013-07-25,20:56:46,41.94850667,-87.73801167
2013-07-25,20:57:16,41.9477,-87.737185
2013-07-25,20:57:36,41.94829167,-87.73665833
2013-07-25,20:57:46,41.94887,-87.73667333
2013-07-25,20:57:56,41.94944167,-87.73670167
2013-07-25,20:58:06,41.949975,-87.73672
2013-07-25,20:58:16,41.95058,-87.73674667
2013-07-25,20:58:26,41.95119,-87.73677
2013-07-25,20:58:46,41.95160333,-87.73679667
2013-07-25,20:58:56,41.95223333,-87.73681833
2013-07-25,20:59:06,41.952915,-87.73686167
2013-07-25,20:59:36,41.95395833,-87.73688
2013-07-25,20:59:46,41.95465167,-87.73688667
2013-07-25,21:00:56,41.95513,-87.73703167
2013-07-25,21:01:06,41.95478333,-87.73681
2013-07-25,21:02:56,41.95292,-87.73392333
2013-07-25,21:03:06,41.95223333,-87.73391833
2013-07-25,21:03:16,41.951755,-87.733905
2013-07-25,21:03:26,41.95123333,-87.73389333
2013-07-25,21:03:36,41.95061333,-87.73388
2013-07-25,21:03:46,41.95019167,-87.73385
2013-07-25,21:03:56,41.949675,-87.73380167
2013-07-25,21:04:06,41.949025,-87.73379
2013-07-25,21:04:16,41.948435,-87.73374167
2013-07-25,21:04:26,41.9483,-87.734115
2013-07-25,21:04:36,41.948235,-87.73477667
2013-07-25,21:04:46,41.94840333,-87.73522333
2013-07-25,21:04:56,41.94900833,-87.73525333
2013-07-25,21:05:06,41.94954333,-87.73524667
2013-07-25,21:05:16,41.95000167,-87.73530333
2013-07-25,21:05:26,41.95061,-87.735305
2013-07-25,21:05:36,41.95127833,-87.73533667
2013-07-25,21:05:46,41.95192167,-87.73537667
2013-07-25,21:05:56,41.952365,-87.73540167
2013-07-25,21:06:46,41.953175,-87.731755
2013-07-25,21:06:56,41.952755,-87.73100833
2013-07-25,21:07:06,41.95248667,-87.73051833
2013-07-25,21:07:16,41.95210833,-87.72984333
2013-07-25,21:07:26,41.95175,-87.72923667
2013-07-25,21:07:36,41.95127333,-87.729115
2013-07-25,21:07:46,41.95076833,-87.72910833
2013-07-25,21:07:56,41.95018167,-87.72906667
2013-07-25,21:08:06,41.949925,-87.729245
2013-07-25,21:08:16,41.94990667,-87.729935
2013-07-25,21:08:26,41.94989833,-87.73050167
2013-07-25,21:08:36,41.950205,-87.73064667
2013-07-25,21:08:46,41.95071167,-87.730665
2013-07-25,21:08:56,41.95124333,-87.73072
2013-07-25,21:09:06,41.95171167,-87.73074167
2013-07-25,21:09:16,41.95237667,-87.73075833
2013-07-25,21:09:26,41.95235667,-87.73039167
2013-07-25,21:09:36,41.95195667,-87.72968333
2013-07-25,21:09:46,41.95164333,-87.72912
2013-07-25,21:09:56,41.95125833,-87.72841
2013-07-25,21:10:26,41.94929333,-87.727475
2013-07-25,21:10:36,41.94890667,-87.72776167
2013-07-25,21:10:46,41.948895,-87.72861
2013-07-25,21:10:56,41.94884167,-87.72940667
2013-07-25,21:11:06,41.948865,-87.73024833
2013-07-25,21:11:16,41.94867,-87.73057667
2013-07-25,21:11:26,41.94816167,-87.73057667
2013-07-25,21:11:36,41.94804333,-87.73004
2013-07-25,21:11:46,41.94807,-87.72940667
2013-07-25,21:11:56,41.94808,-87.72867
2013-07-25,21:12:06,41.9481,-87.72789333
2013-07-25,21:12:36,41.94718833,-87.72833167
2013-07-25,21:12:46,41.94718667,-87.72912333
2013-07-25,21:12:56,41.94716333,-87.72976833
2013-07-25,21:13:06,41.946775,-87.729785
2013-07-25,21:13:16,41.94646,-87.729785
2013-07-25,21:13:26,41.946355,-87.73023833
2013-07-25,21:13:46,41.94635,-87.73214833
2013-07-25,21:13:56,41.94681333,-87.73225833
2013-07-25,21:14:06,41.94744667,-87.73228833
2013-07-25,21:14:16,41.94797833,-87.732315
2013-07-25,21:14:26,41.94852833,-87.73233667
2013-07-25,21:14:36,41.94905667,-87.73236167
2013-07-25,21:14:46,41.94955,-87.73239667
2013-07-25,21:14:56,41.95006,-87.73241167
2013-07-25,21:15:06,41.95078333,-87.732425
2013-07-25,21:15:16,41.95141667,-87.73243833
2013-07-25,21:15:26,41.95191167,-87.73245667
2013-07-25,21:15:36,41.95270333,-87.73249833
2013-07-25,21:15:56,41.95312333,-87.73176167
2013-07-25,21:16:06,41.95266333,-87.73093667
2013-07-25,21:16:16,41.952055,-87.73079
2013-07-25,21:16:26,41.951605,-87.73078
2013-07-25,21:16:36,41.95104333,-87.73072667
2013-07-25,21:16:46,41.95047833,-87.730705
2013-07-25,21:16:56,41.94997,-87.73069
2013-07-25,21:17:06,41.94951667,-87.73067333
2013-07-25,21:17:16,41.94905833,-87.73066833
2013-07-25,21:17:26,41.94845,-87.730675
2013-07-25,21:17:36,41.94807167,-87.73063333
2013-07-25,21:17:46,41.94741833,-87.73064333
2013-07-25,21:17:56,41.946905,-87.73065833
2013-07-25,21:20:26,41.94675167,-87.72016667
2013-07-25,21:20:36,41.94719333,-87.72094333
2013-07-25,21:20:56,41.94806667,-87.72253667
2013-07-25,21:21:06,41.94762833,-87.72258333
2013-07-25,21:21:16,41.94696,-87.72255
2013-07-25,21:21:36,41.94652833,-87.72357167
2013-07-25,21:21:46,41.94681833,-87.723665
2013-07-25,21:21:56,41.94726,-87.72368
2013-07-25,21:22:06,41.947755,-87.72372167
2013-07-25,21:22:16,41.94822833,-87.72374333
2013-07-25,21:22:26,41.948605,-87.72377833
2013-07-25,21:22:36,41.94903333,-87.72439
2013-07-25,21:22:46,41.94932167,-87.72507667
2013-07-25,21:22:56,41.94881667,-87.72499833
2013-07-25,21:23:06,41.94831667,-87.72497833
2013-07-25,21:23:16,41.9478,-87.72497
2013-07-25,21:23:26,41.94712167,-87.724935
2013-07-25,21:23:56,41.94668667,-87.72595833
2013-07-25,21:24:06,41.94733667,-87.72601
2013-07-25,21:24:16,41.94795833,-87.72602167
2013-07-25,21:24:26,41.94859,-87.72603
2013-07-25,21:24:36,41.94929333,-87.726065
2013-07-25,21:24:46,41.94983333,-87.72610167
2013-07-25,21:24:56,41.949625,-87.725575
2013-07-25,21:25:06,41.94916333,-87.72501833
2013-07-25,21:25:16,41.94853167,-87.72500667
2013-07-25,21:25:26,41.948165,-87.72485667
2013-07-25,21:25:46,41.94820333,-87.72427833
2013-07-25,21:25:56,41.94820833,-87.72396667
2013-07-25,21:26:06,41.94791833,-87.72389
2013-07-25,21:26:16,41.94756333,-87.7239
2013-07-25,21:26:26,41.94715333,-87.72387167
2013-07-25,21:26:36,41.94687333,-87.723855
2013-07-25,21:27:16,41.946555,-87.72419833
2013-07-25,21:29:46,41.94598667,-87.73718333
2013-07-25,21:29:56,41.94527,-87.73723
2013-07-25,21:30:06,41.94455667,-87.73721167
2013-07-25,21:30:16,41.94387167,-87.737195
2013-07-25,21:30:26,41.94319667,-87.73716167
2013-07-25,21:30:36,41.94308333,-87.73682333
2013-07-25,21:30:46,41.9431,-87.73614667
2013-07-25,21:30:56,41.943365,-87.73603667
2013-07-25,21:31:06,41.94393833,-87.73604833
2013-07-25,21:31:16,41.94444333,-87.73606667
2013-07-25,21:31:26,41.945045,-87.73609167
2013-07-25,21:31:36,41.94563,-87.736085
2013-07-25,21:32:26,41.94536333,-87.73485
2013-07-25,21:32:36,41.94465,-87.734815
2013-07-25,21:32:46,41.94407333,-87.73479
2013-07-25,21:32:56,41.94335167,-87.734765
2013-07-25,21:33:06,41.94281167,-87.73473833
2013-07-25,21:33:16,41.94237,-87.73473167
2013-07-25,21:33:26,41.94195833,-87.73471333
2013-07-25,21:33:36,41.94147333,-87.73472
2013-07-25,21:33:46,41.94103833,-87.73469833
2013-07-25,21:33:56,41.940495,-87.73467
2013-07-25,21:34:06,41.940085,-87.73463333
2013-07-25,21:34:16,41.94003333,-87.73395667
2013-07-25,21:34:26,41.94004167,-87.73325
2013-07-25,21:34:36,41.94005,-87.73253167
2013-07-25,21:34:46,41.940075,-87.73187333
2013-07-25,21:34:56,41.94008333,-87.731035
2013-07-25,21:35:06,41.94011667,-87.73032667
2013-07-25,21:35:16,41.94011667,-87.72966333
2013-07-25,21:35:26,41.94012,-87.72870833
2013-07-25,21:38:26,41.93937833,-87.73831167
